NAGTargetsNonDemocracy x OppositionSizeNorm = 1.58738569572899,-19.79*** (0.3422),-24.51*** (0.5981)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.58889704615576,-1.044. (0.5743),-1.622* (0.6327)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.58965272136915,-2.133. (1.096),-2.548* (1.105)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.59116407179593,-3.612*** (1.070),-4.213*** (1.142)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.59720947350303,-18.94*** (0.3671),-24.08*** (0.5028)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.60306595640679,-1.191* (0.5600),-1.659* (0.6474)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.60476622563692,-19.21*** (0.4725),-23.42*** (0.5133)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.60703325127708,-2.589** (0.9323),-3.404*** (0.8523)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.60854460170386,-19.47*** (0.4142),-25.36*** (0.5072)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.61156730255741,-19.55*** (0.3799),-25.68*** (0.4814)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.61459000341097,-3.072*** (0.7027),-3.891*** (0.7499)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.61610135383774,-20.09*** (0.3863),-24.61*** (0.4711)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.6191240546913,-2.760** (1.044),-3.314** (1.013)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.62063540511807,-5.562*** (1.371),-3.316** (1.008)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.62894783246534,-2.359** (0.7390),-3.046*** (0.7447)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.64330566151972,-19.68*** (0.3961),-25.64*** (0.4745)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.65388511450716,-3.206** (1.123),-3.894** (1.503)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.68562347346947,-3.352*** (0.8193),-4.186*** (0.8437)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.68864617432302,-20.15*** (0.3488),-24.84*** (0.8600)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.69544725124352,-4.601*** (1.092),-5.531*** (1.283)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.70375967859079,-2.180* (1.052),-2.496* (1.054)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.70451535380418,-19.47*** (0.4170),-25.36*** (0.5042)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.71509480679162,-19.33*** (0.3979),-24.22*** (0.5010)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.71962885807195,-3.224** (1.026),-3.946*** (1.010)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.72038453328533,-4.724*** (1.078),-2.633** (0.8696)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.74758884096731,-5.271*** (1.277),-3.074** (1.033)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.75892396916814,-1.612* (0.6305),-2.005** (0.7574)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.78990665291706,-3.103*** (0.7663),-3.826*** (0.8202)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.82769041358648,-19.20*** (0.3696),-25.50*** (0.5109)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.88209902895044,-2.685*** (0.6580),-3.490*** (0.7137)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.89570118279143,-3.758*** (1.059),-4.609*** (1.056)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.90552496056548,-3.081*** (0.7797),-3.898*** (0.8236)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.91459306312614,-1.048. (0.5755),-1.611* (0.6404)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.92214981526002,-2.359*** (0.5476),-3.135*** (0.6579)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.92895089218052,-19.64*** (0.5223),-24.06*** (0.6239)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.93197359303407,-20.24*** (0.3445),-24.55*** (0.4921)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.93424061867424,-19.15*** (0.4546),-24.15*** (0.5671)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.94028602038134,-18.99*** (0.3592),-22.89*** (0.4992)
NAGTargetsNonDemocracy x OppositionSizeNorm = 1.94406439644828,-2.269** (0.8467),-2.837*** (0.8410)
NAGTargetsNonDemocracy x OppositionSizeNorm = 2.00980814001307,-3.983*** (1.002),-4.557*** (1.002)
NAGTargetsNonDemocracy x OppositionSizeNorm = 2.07555188357786,-20.32*** (0.3490),-24.70*** (0.5070)
NAGTargetsNonDemocracy x OppositionSizeNorm = 2.17681236217189,-2.075** (0.6477),-2.690*** (0.6895)
PoliticalBandwidth,5.567*** (1.609),4.166** (1.607)
LogCapitalDistance,-1.019*** (0.1016),-1.333*** (0.1232)
SenderCINCLog,0.2588** (0.0822),0.3325*** (0.0744)
TargetCINCLog,0.3006*** (0.0375),0.3556*** (0.0392)
cold_war,0.1164 (0.0851),0.0522 (0.0991)
war_on_terror,-0.1172 (0.0875),-0.0963 (0.1033)
________________________________________,__________________,__________________
Family,"quasipoisson(""log"")",Neg. Bin.
S.E.: Clustered,by: dyad,by: dyad
Observations,"1,024,049","1,024,049"
Squared Cor.,0.08710,0.00037
Pseudo R2,--,0.36927
BIC,--,"63,609.2"
Over-dispersion,--,0.68845
